;pt1	pt2	distance	type
166	167	50.423523939587469	Q20241206002636
167	166	50.423523939587469	Q20241206002636
167	168	50.423523939587469	Q20241206002636
168	167	50.423523939587469	Q20241206002636
168	169	50.423523939587469	Q20241206002636
169	168	50.423523939587469	Q20241206002636
169	170	50.423523939587469	Q20241206002636
170	169	50.423523939587469	Q20241206002636
170	171	50.423523939587469	Q20241206002636
171	170	50.423523939587469	Q20241206002636
171	172	50.423523939587469	Q20241206002636
172	171	50.423523939587469	Q20241206002636
172	173	50.423523939587469	Q20241206002636
173	172	50.423523939587469	Q20241206002636
173	174	50.423523939587469	Q20241206002636
174	173	50.423523939587469	Q20241206002636
174	175	50.423523939587469	Q20241206002636
175	174	50.423523939587469	Q20241206002636
175	176	50.423523939587469	Q20241206002636
176	175	50.423523939587469	Q20241206002636
176	177	50.423523939587469	Q20241206002636
177	176	50.423523939587469	Q20241206002636
177	178	50.423523939587469	Q20241206002636
178	177	50.423523939587469	Q20241206002636
178	179	50.423523939587469	Q20241206002636
179	178	50.423523939587469	Q20241206002636
179	180	50.423523939587469	Q20241206002636
180	179	50.423523939587469	Q20241206002636
180	181	50.423523939587469	Q20241206002636
181	180	50.423523939587469	Q20241206002636
181	182	50.423523939587469	Q20241206002636
182	181	50.423523939587469	Q20241206002636
182	183	50.423523939587469	Q20241206002636
183	182	50.423523939587469	Q20241206002636
183	184	50.423523939587469	Q20241206002636
184	183	50.423523939587469	Q20241206002636
184	185	50.423523939587469	Q20241206002636
185	184	50.423523939587469	Q20241206002636
185	186	50.423523939587469	Q20241206002636
186	185	50.423523939587469	Q20241206002636
186	187	50.423523939587469	Q20241206002636
187	186	50.423523939587469	Q20241206002636
187	188	50.423523939587469	Q20241206002636
188	187	50.423523939587469	Q20241206002636
188	189	50.423523939587469	Q20241206002636
189	188	50.423523939587469	Q20241206002636
189	190	50.423523939587469	Q20241206002636
190	189	50.423523939587469	Q20241206002636
190	191	50.423523939587469	Q20241206002636
191	190	50.423523939587469	Q20241206002636
191	192	50.423523939587469	Q20241206002636
192	191	50.423523939587469	Q20241206002636
192	193	50.423523939587469	Q20241206002636
193	192	50.423523939587469	Q20241206002636
193	194	50.423523939587469	Q20241206002636
194	193	50.423523939587469	Q20241206002636
194	195	50.423523939587469	Q20241206002636
195	194	50.423523939587469	Q20241206002636
195	196	50.423523939587469	Q20241206002636
196	195	50.423523939587469	Q20241206002636
196	197	50.423523939587469	Q20241206002636
197	196	50.423523939587469	Q20241206002636
197	198	50.423523939587469	Q20241206002636
198	197	50.423523939587469	Q20241206002636
198	199	50.423523939587469	Q20241206002636
199	198	50.423523939587469	Q20241206002636
199	200	50.423523939618399	Q20241206002636
200	199	50.423523939618399	Q20241206002636
