462	3.188752	3.266	797.869
463	3.188295	3.266	797.829
464	3.187836	3.266	797.789
465	3.187378	3.266	797.749
466	3.186922	3.266	797.709
467	3.186467	3.266	797.669
468	3.18601	3.266	797.629
469	3.185546	3.266	797.589
470	3.185072	3.266	797.549
471	3.184581	3.266	797.509
472	3.18407	3.266	797.469
473	3.183537	3.266	797.429
474	3.182976	3.21238	797.389
475	3.18238	3.2	797.349
476	3.181742	3.2	797.309
477	3.181047	3.2	797.269
478	3.18028	3.2	797.229
479	3.179421	3.2	797.189
480	3.178447	3.2	797.149
481	3.177331	3.2	797.109
482	3.176046	3.2	797.069
483	3.174564	3.2	797.029
484	3.172858	3.2	796.989
485	3.170906	3.2	796.949
486	3.168694	3.2	796.909
487	3.166213	3.2	796.869
488	3.163466	3.2	796.829
489	3.160461	3.2	796.789
490	3.157218	3.2	796.749
491	3.153762	3.2	796.709
492	3.150125	3.2	796.669
493	3.146345	3.2	796.629
494	3.142468	3.2	796.589
495	3.138539	3.2	796.549
496	3.134605	3.2	796.509
497	3.130709	3.2	796.469
498	3.126892	3.2	796.429
499	3.123185	3.2	796.389
500	3.119619	3.2	796.349
501	3.116215	3.2	796.309
502	3.112992	3.2	796.269
503	3.109958	3.2	796.229
504	3.107113	3.2	796.189
505	3.104443	3.2	796.149
506	3.101925	3.2	796.109
507	3.099529	3.2	796.069
508	3.097228	3.2	796.029
509	3.094999	3.2	795.989
510	3.092825	3.2	795.949
511	3.090692	3.2	795.909
512	3.088587	3.2	795.869
513	3.086493	3.2	795.829
514	3.084389	3.2	795.789
515	3.082254	3.2	795.749
516	3.080071	3.2	795.709
517	3.077831	3.2	795.669
518	3.075531	3.2	795.629
519	3.073178	3.2	795.589
520	3.070782	3.2	795.549
521	3.068355	3.2	795.509
522	3.065914	3.2	795.469
523	3.063478	3.2	795.429
524	3.06107	3.2	795.389
525	3.058712	3.2	795.349
526	3.056423	3.2	795.309
527	3.054213	3.2	795.269
528	3.05209	3.2	795.229
529	3.050061	3.2	795.189
530	3.048134	3.2	795.149
531	3.046319	3.2	795.109
532	3.044627	3.2	795.069
533	3.043064	3.2	795.029
534	3.041632	3.2	794.989
535	3.04033	3.2	794.949
536	3.039156	3.2	794.909
537	3.03811	3.2	794.869
538	3.037189	3.2	794.829
539	3.03639	3.2	794.789
540	3.035704	3.2	794.749
541	3.035119	3.2	794.709
542	3.034621	3.2	794.669
543	3.034195	3.2	794.629
544	3.033828	3.2	794.589
545	3.033505	3.2	794.549
546	3.033215	3.2	794.509
547	3.032953	3.2	794.469
548	3.032717	3.2	794.429
549	3.03251	3.2	794.389
550	3.032343	3.2	794.349
551	3.032228	3.2	794.309
552	3.032172	3.2	794.269
553	3.032174	3.2	794.229
554	3.032221	3.2	794.189
555	3.032294	3.2	794.149
556	3.032367	3.2	794.109
557	3.032424	3.2	794.069
558	3.032458	3.2	794.029
559	3.032477	3.2	793.989
560	3.032496	3.2	793.949
561	3.03253	3.2	793.909
562	3.032587	3.2	793.869
563	3.032668	3.2	793.829
564	3.032771	3.2	793.789
565	3.032897	3.2	793.749
566	3.033048	3.2	793.709
567	3.033225	3.2	793.669
568	3.033428	3.2	793.629
569	3.033646	3.2	793.589
570	3.033869	3.2	793.549
571	3.034083	3.2	793.509
572	3.034282	3.2	793.469
573	3.034466	3.2	793.429
574	3.034643	3.2	793.389
575	3.034821	3.2	793.349
576	3.035007	3.2	793.309
577	3.035202	3.2	793.269
578	3.0354	3.2	793.229
579	3.035592	3.2	793.189
580	3.035771	3.2	793.149
581	3.035939	3.2	793.109
582	3.036107	3.2	793.069
583	3.036291	3.2	793.029
584	3.036505	3.2	792.989
585	3.036749	3.2	792.949
586	3.037007	3.2	792.909
587	3.037253	3.2	792.869
588	3.03746	3.2	792.829
589	3.037609	3.2	792.789
590	3.037696	3.2	792.749
591	3.03773	3.2	792.709
592	3.037735	3.2	792.669
593	3.037738	3.2	792.629
594	3.037767	3.2	792.589
595	3.037845	3.2	792.549
596	3.03798	3.2	792.509
597	3.038163	3.2	792.469
598	3.038374	3.2	792.429
599	3.038585	3.2	792.389
600	3.038773	3.2	792.349
601	3.038922	3.2	792.309
602	3.039031	3.2	792.269
603	3.039107	3.2	792.229
604	3.039165	3.2	792.189
605	3.039219	3.2	792.149
606	3.039282	3.184	792.109
607	3.039361	3.167	792.069
608	3.039453	3.1515	792.029
609	3.03955	3.1375	791.989
610	3.039637	3.1205	791.949
611	3.039706	3.1035	791.909
612	3.039753	3.0865	791.869
613	3.039786	3.0695	791.829
614	3.039813	3.0525	791.789
615	3.039837	3.0355	791.749
616	3.039853	3.0185	791.709
617	3.039852	3.0015	791.669
618	3.039829	2.9845	791.629
619	3.039793	2.9675	791.589
620	3.039757	2.9505	791.549
621	3.039737	2.9335	791.509
622	3.039738	2.9165	791.469
623	3.03976	2.8995	791.429
624	3.039794	2.8825	791.389
625	3.039829	2.8655	791.349
626	3.039862	2.8485	791.309
627	3.03989	2.8315	791.269
628	3.039917	2.8145	791.229
629	3.039947	2.8	791.189
630	3.039979	2.8	791.149
631	3.040009	2.8	791.109
632	3.040024	2.8	791.069
633	3.040011	2.8	791.029
634	3.039952	2.8	790.989
635	3.039835	2.8	790.949
636	3.039657	2.8	790.909
637	3.039431	2.8	790.869
638	3.03919	2.8	790.829
639	3.038981	2.8	790.789
640	3.038848	2.8	790.749
641	3.038811	2.8	790.709
642	3.038854	2.8	790.669
643	3.038933	2.8	790.629
644	3.038996	2.8	790.589
645	3.039008	2.8	790.549
646	3.038959	2.8	790.509
647	3.038865	2.8	790.469
648	3.038747	2.8	790.429
649	3.038628	2.8	790.389
650	3.038521	2.8	790.349
651	3.038437	2.8	790.309
652	3.038378	2.8	790.269
653	3.038342	2.8	790.229
654	3.038323	2.8	790.189
655	3.038305	2.8	790.149
656	3.03827	2.8	790.109
657	3.0382	2.8	790.069
658	3.038088	2.8	790.029
659	3.037944	2.8	789.989
660	3.037797	2.8	789.949
661	3.037677	2.8	789.909
662	3.037604	2.8	789.869
663	3.037574	2.8	789.829
664	3.03756	2.8	789.789
665	3.037525	2.8	789.749
666	3.037439	2.8	789.709
667	3.037289	2.8	789.669
668	3.037082	2.8	789.629
669	3.036838	2.8	789.589
670	3.036589	2.8	789.549
671	3.036358	2.8	789.509
672	3.036163	2.8	789.469
673	3.036004	2.8	789.429
674	3.035869	2.8	789.389
675	3.03574	2.8	789.349
676	3.035603	2.8	789.309
677	3.035449	2.8	789.269
678	3.035282	2.8	789.229
679	3.03511	2.8	789.189
680	3.034945	2.8	789.149
681	3.03479	2.8	789.109
682	3.034653	2.8	789.069
683	3.034531	2.8	789.029
684	3.03443	2.8	788.989
685	3.034347	2.8	788.949
686	3.034289	2.8	788.909
687	3.034249	2.8	788.869
688	3.034227	2.8	788.829
689	3.0342	2.8	788.789
690	3.034158	2.8	788.749
691	3.034074	2.8	788.709
692	3.03395	2.8	788.669
693	3.033778	2.8	788.629
694	3.033581	2.8	788.589
695	3.033366	2.8	788.549
696	3.033172	2.8	788.509
697	3.033001	2.8	788.469
698	3.032888	2.8	788.429
699	3.032807	2.8	788.389
700	3.03277	2.8	788.349
701	3.032733	2.8	788.309
702	3.032713	2.8	788.269
703	3.032676	2.8	788.229
704	3.032663	2.8	788.189
705	3.032642	2.8	788.149
706	3.032661	2.8	788.109
707	3.032672	2.8	788.069
708	3.032723	2.8	788.029
709	3.032753	2.8	787.989
710	3.032828	2.8	787.949
711	3.032878	2.8	787.909
712	3.032981	2.8	787.869
713	3.03305	2.8	787.829
714	3.033175	2.8	787.789
715	3.033257	2.8	787.749
716	3.033404	2.8	787.709
717	3.033504	2.8	787.669
718	3.033684	2.8	787.629
719	3.03381	2.8	787.589
720	3.034027	2.8	787.549
721	3.034187	2.8	787.509
722	3.034455	2.8	787.469
723	3.034661	2.8	787.429
724	3.034992	2.8	787.389
725	3.035254	2.8	787.349
726	3.035657	2.8	787.309
727	3.035982	2.8	787.269
728	3.036458	2.8	787.229
729	3.036839	2.8	787.189
730	3.037372	2.8	787.149
731	3.037785	2.8	787.109
732	3.038352	2.8	787.069
733	3.038775	2.8	787.029
734	3.039354	2.8	786.989
735	3.039765	2.8	786.949
736	3.040344	2.8	786.909
737	3.040737	2.8	786.869
738	3.041318	2.8	786.829
739	3.041701	2.8	786.789
740	3.042299	2.8	786.749
741	3.04268	2.8	786.709
742	3.043295	2.8	786.669
743	3.043664	2.8	786.629
744	3.044289	2.8	786.589
745	3.044636	2.8	786.549
746	3.045266	2.8	786.509
747	3.045588	2.8	786.469
748	3.046225	2.8	786.429
749	3.046519	2.8	786.389
750	3.047165	2.8	786.349
751	3.047427	2.8	786.309
752	3.048075	2.8	786.269
753	3.048289	2.8	786.229
754	3.048932	2.8	786.189
755	3.049093	2.8	786.149
756	3.049737	2.8	786.109
757	3.049845	2.8	786.069
758	3.05049	2.8	786.029
759	3.050534	2.8	785.989
760	3.051166	2.8	785.949
761	3.051126	2.8	785.909
762	3.051742	2.8	785.869
763	3.051622	2.8	785.829
764	3.052231	2.8	785.789
765	3.052029	2.8	785.749
766	3.052612	2.8	785.709
767	3.052304	2.8	785.669
768	3.052838	2.8	785.629
769	3.052422	2.8	785.589
770	3.052893	2.8	785.549
771	3.052375	2.8	785.509
772	3.052746	2.8	785.469
773	3.05213	2.8	785.429
774	3.052358	2.8	785.389
775	3.051692	2.8	785.349
776	3.051753	2.8	785.309
777	3.051123	2.8	785.269
778	3.050991	2.8	785.229
779	3.050522	2.8	785.189
780	3.050198	2.8	785.149
781	3.050045	2.8	785.109
782	3.04951	2.8	785.069
783	3.049767	2.8	785.029
784	3.048953	2.8	784.989
785	3.049664	2.8	784.949
786	3.048491	2.8	784.909
787	3.049605	2.8	784.869
788	3.04797	2.8	784.829
789	3.049442	2.8	784.789
790	3.047382	2.8	784.749
791	3.04928	2.8	784.709
792	3.046849	2.8	784.669
793	3.049238	2.8	784.629
794	3.046409	2.8	784.589
795	3.049382	2.8	784.549
796	3.045982	2.8	784.509
797	3.049532	2.8	784.469
798	3.045304	2.8	784.429
799	3.049614	2.8	784.389
800	3.044534	2.8	784.349
801	3.050053	2.8	784.309
802	3.043933	2.8	784.269
803	3.05091	2.8	784.229
804	3.04313	2.8	784.189
805	3.051728	2.8	784.149
806	3.041864	2.8	784.109
807	3.052785	2.8	784.069
808	3.040668	2.8	784.029
809	3.054557	2.8	783.989
810	3.039423	2.8	783.949
811	3.056417	2.8	783.909
812	3.037599	2.8	783.869
813	3.058147	2.8	783.829
814	3.035398	2.8	783.789
815	3.059936	2.8	783.749
816	3.032545	2.8	783.709
817	3.061246	2.8	783.669
818	3.028826	2.8	783.629
819	3.062395	2.8	783.589
820	3.025123	2.8	783.549
821	3.064448	2.8	783.509
822	3.022718	2.8	783.469
823	3.068966	2.8	783.429
824	3.023007	2.8	783.389
825	3.076873	2.8	783.349
826	3.025366	2.8	783.309
827	3.086562	2.8	783.269
828	3.026576	2.8	783.229
829	3.093664	2.8	783.189
830	3.020015	2.8	783.149
831	3.090254	2.8	783.109
832	2.999997	2.8	783.069
833	3.072365	2.8	783.029
834	2.967173	2.8	782.989
835	3.042131	2.8	782.949
836	2.929573	2.8	782.909
837	3.008886	2.8	782.869
838	2.897323	2.8	782.829
839	2.980514	2.8	782.789
840	2.875082	2.8	782.749
841	2.960259	2.8	782.709
842	2.862977	2.8	782.669
843	2.947374	2.8	782.629
844	2.858153	2.8	782.589
845	2.939625	2.8	782.549
846	2.858358	2.8	782.509
847	2.935061	2.8	782.469
848	2.861568	2.8	782.429
849	2.932242	2.8	782.389
850	2.866805	2.8	782.349
851	2.93025	2.8	782.309
852	2.873269	2.8	782.269
853	2.928646	2.8	782.229
854	2.880558	2.8	782.189
855	2.927157	2.8	782.149
856	2.888264	2.8	782.109
857	2.886813	2.8	782.069
858	2.885355	2.8	782.029
859	2.883888	2.8	781.989
860	2.882414	2.8	781.949
861	2.880933	2.8	781.909
862	2.879446	2.8	781.869
863	2.877953	2.8	781.829
864	2.876456	2.8	781.789
865	2.874954	2.8	781.749
866	2.87345	2.8	781.709
867	2.871942	2.8	781.669
868	2.870433	2.8	781.629
869	2.868923	2.8	781.589
870	2.867412	2.8	781.549
871	2.865901	2.8	781.509
872	2.864388	2.8	781.469
873	2.862876	2.8	781.429
874	2.861363	2.8	781.389
875	2.859849	2.8	781.349
876	2.858334	2.8	781.309
877	2.856817	2.8	781.269
878	2.855299	2.8	781.229
879	2.853778	2.8	781.189
880	2.852255	2.8	781.149
881	2.850728	2.8	781.109
882	2.849199	2.8	781.069
883	2.847665	2.8	781.029
884	2.846128	2.8	780.989
885	2.844587	2.8	780.949
886	2.843043	2.8	780.909
887	2.841494	2.8	780.869
888	2.839941	2.8	780.829
889	2.838384	2.8	780.789
890	2.836823	2.8	780.749
891	2.835259	2.8	780.709
892	2.833691	2.8	780.669
893	2.832119	2.8	780.629
894	2.830544	2.8	780.589
895	2.828966	2.8	780.549
896	2.827384	2.8	780.509
897	2.825799	2.8	780.469
898	2.824211	2.8	780.429
899	2.82262	2.8	780.389
900	2.821025	2.8	780.349
901	2.819428	2.8	780.309
902	2.817827	2.8	780.269
903	2.816223	2.8	780.229
904	2.814615	2.8	780.189
905	2.813004	2.8	780.149
906	2.811389	2.8	780.109
907	2.80977	2.8	780.069
908	2.808146	2.8	780.029
909	2.806517	2.8	779.989
910	2.804884	2.8	779.949
911	2.803244	2.8	779.909
912	2.801598	2.8	779.869
913	2.799946	2.8	779.829
914	2.798287	2.8	779.789
915	2.796621	2.8	779.749
916	2.794946	2.8	779.709
917	2.793263	2.8	779.669
918	2.791572	2.8	779.629
919	2.789871	2.8	779.589
920	2.788162	2.8	779.549
921	2.786442	2.8	779.509
922	2.784713	2.8	779.469
923	2.782973	2.8	779.429
924	2.781223	2.8	779.389
925	2.779463	2.8	779.349
926	2.777693	2.8	779.309
927	2.775911	2.8	779.269
928	2.77412	2.8	779.229
929	2.772318	2.8	779.189
930	2.770505	2.8	779.149
931	2.768683	2.8	779.109
932	2.76685	2.8	779.069
933	2.765007	2.8	779.029
934	2.763155	2.8	778.989
935	2.761293	2.8	778.949
936	2.759421	2.8	778.909
937	2.75754	2.8	778.869
938	2.75565	2.8	778.829
